batch_id,batch_seq,entry_id,headword,headword_norm,meaning_ja_short,pos_current,pos_label_ja,pos_secondary,pos_candidates,pos_confidence,pos_score_margin,is_multi_pos,pos_evidence,stage,stage_label,grade_bucket_default_label,grade_bucket_standard_label,source_count,source_books,review_priority,review_score,review_reason,jp_hint_pos,jp_hint_pos_label_ja,suggested_pos_auto,suggested_pos_auto_label_ja,suggested_reason,decision_pos,decision_pos_label_ja,decision_reason,reviewer,status,prefill_rule,is_prefilled,global_rank
BATCH_02,2,WB008641,bailout,bailout,救済措置、緊急援助,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,260
BATCH_02,2,WB008626,blockade,blockade,（港湾などの）封鎖、経済封鎖,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 準1級 でる順パス単 5訂版 | 英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,261
BATCH_02,2,WB008625,blueprint,blueprint,（建築・機械の）設計図、青写真,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,TOEIC Gold Phrases 金のフレーズ | 英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,262
BATCH_02,2,WB008638,breach,breach,違反,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,263
BATCH_02,2,WB011023,brink,brink,縁、境界、端,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,264
BATCH_02,2,WB008635,bronze,bronze,ブロンズ、青銅,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検準1級単熟語EX 第2版 | 速読英単語 上級編,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,265
BATCH_02,2,WB011014,bud,bud,"芽, つぼみ, 発芽する部分",noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,266
BATCH_02,2,WB008716,cactus,cactus,サボテン,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,267
BATCH_02,2,WB011149,cardboard,cardboard,ダンボール、厚紙,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 速読英単語 上級編,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,268
BATCH_02,2,WB008721,cardiac,cardiac,心臓の,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,269
BATCH_02,2,WB011098,catalyst,catalyst,触媒、促進剤、触発するもの,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,270
BATCH_02,2,WB008654,catering,catering,ケータリング、料理の提供、食事サービス,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,TOEIC Gold Phrases 金のフレーズ | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,動詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,271
BATCH_02,2,WB008321,celebrated,celebrated,祝われる、有名な、著名な,verb,動詞,adjective,verb:1 | adjective:1,84,7.78,True,meaning_dict_form_verb,4,HS_Advanced,高2発展(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 話題別英単語リンガメタリカ,HIGH,8,multi_pos | very_close_margin | advanced_stage,adjective,形容詞,,,,verb,名詞,prefill_keep_current_non_fallback:meaning_dict_form_verb,auto_prefill,done,keep_current_non_fallback,True,272
BATCH_02,2,WB008723,CEO,ceo,最高経営責任者,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 準1級 でる順パス単 5訂版 | 英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,動詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,273
BATCH_02,2,WB010313,cerebral,cerebral,脳の、頭脳の、知的な,verb,動詞,adjective,verb:1 | adjective:1,88,8.1,True,meaning_contains_する,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,multi_pos | very_close_margin | advanced_stage,adjective,形容詞,,,,verb,名詞,prefill_keep_current_non_fallback:meaning_contains_する,auto_prefill,done,keep_current_non_fallback,True,274
BATCH_02,2,WB008707,clause,clause,（法律・条約などの）条項,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 準1級 でる順パス単 5訂版 | 英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,275
BATCH_02,2,WB011138,clemency,clemency,寛大さ、情け深さ、寛容,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,276
BATCH_02,2,WB008678,closure,closure,(工場・学校の)閉鎖,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 準1級 でる順パス単 5訂版 | 英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,277
BATCH_02,2,WB011130,coercion,coercion,強制、威圧、抑圧,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,278
BATCH_02,2,WB012162,compact,compact,コンパクトな、密集した,adjective,形容詞,verb,verb:1 | adjective:1,86,0.58,True,meaning_dict_form_adjective,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 速読英単語 上級編,HIGH,8,multi_pos | very_close_margin | advanced_stage,adjective,形容詞,,,,adjective,形容詞,manual_deep_keep,manual_deep,done,,False,279
BATCH_02,2,WB008734,conditioning,conditioning,"条件付け, 調整",noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 話題別英単語リンガメタリカ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,280
BATCH_02,2,WB011158,conjecture,conjecture,推測、憶測、仮説,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,281
BATCH_02,2,WB008651,conquest,conquest,征服,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 1級 でる順パス単 5訂版 | 英検 準1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,282
BATCH_02,2,WB011162,conspiracy,conspiracy,陰謀、共謀,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,283
BATCH_02,2,WB011159,contraband,contraband,密輸品、禁制品、違法品,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,284
BATCH_02,2,WB011083,corpse,corpse,"死体, 死骸",noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,速読英単語 上級編 | 鉄緑会 東大英単語熟語 鉄壁,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,285
BATCH_02,2,WB011139,coup,coup,クーデター、政変、急変,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,286
BATCH_02,2,WB008724,courthouse,courthouse,裁判所,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 準1級 でる順パス単 5訂版 | 英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,287
BATCH_02,2,WB011147,covenant,covenant,契約、盟約、誓約,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,288
BATCH_02,2,WB008645,crust,crust,"地殻, パンの耳",noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 1級 でる順パス単 5訂版 | 英検 準1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,289
BATCH_02,2,WB008729,cubicle,cubicle,個室、小さな仕切られた空間,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,TOEFLテスト英単語3800 | TOEIC Gold Phrases 金のフレーズ,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,290
BATCH_02,2,WB009376,cumulative,cumulative,累積する,adjective,形容詞,verb,verb:1 | adjective:1,86,0.58,True,meaning_dict_form_adjective,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 1級 でる順パス単 5訂版 | 英検 準1級 でる順パス単 5訂版,HIGH,8,multi_pos | very_close_margin | advanced_stage,verb,動詞,,,,adjective,形容詞,manual_deep_keep,manual_deep,done,,False,291
BATCH_02,2,WB008648,custody,custody,親権、保護,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 準1級 でる順パス単 5訂版 | 英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,動詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,292
BATCH_02,2,WB010345,dazzle,dazzle,眩しい、驚かす、魅了する,verb,動詞,adjective,verb:1 | adjective:1,84,7.78,True,meaning_dict_form_verb,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,英検 1級 でる順パス単 5訂版 | 速読英単語 上級編,HIGH,8,multi_pos | very_close_margin | advanced_stage,verb,動詞,,,,verb,名詞,prefill_keep_current_non_fallback:meaning_dict_form_verb,auto_prefill,done,keep_current_non_fallback,True,293
BATCH_02,2,WB011258,decoy,decoy,おとり、誘導、誘い寄せるもの,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,294
BATCH_02,2,WB011241,decree,decree,"命令, 布告, 法令",noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,295
BATCH_02,2,WB011261,deluge,deluge,豪雨、大雨、氾濫,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,296
BATCH_02,2,WB011259,discrepancy,discrepancy,相違、不一致、矛盾,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,297
BATCH_02,2,WB011237,dissident,dissident,異議者、反体制派、反対者,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,298
BATCH_02,2,WB011240,dividend,dividend,"配当, 配当金, 利益",noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,299
BATCH_02,2,WB008766,dock,dock,埠頭、波止場,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 準1級 でる順パス単 5訂版 | 英検準1級単熟語EX 第2版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,300
BATCH_02,2,WB008759,drawback,drawback,欠点,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高2発展(速習),高3発展(標準),2,英検 1級 でる順パス単 5訂版 | 英検 準1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,301
BATCH_02,2,WB011213,dwelling,dwelling,住居、居住地、家,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,302
BATCH_02,2,WB011260,dynasty,dynasty,王朝,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,303
BATCH_02,2,WB011317,eulogy,eulogy,賛辞、追悼の辞、称賛の言葉,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,304
BATCH_02,2,WB011323,exodus,exodus,大移動、大量脱出、大移住,noun,名詞,,noun:2,45,84.85,False,fallback_noun,4,HS_Advanced,高3最難関(速習),高3発展(標準),2,TOEFLテスト英単語3800 | 英検 1級 でる順パス単 5訂版,HIGH,8,low_confidence(<60) | weak_evidence:fallback_noun | advanced_stage,,,,,,noun,名詞,prefill_keep_current_noun_margin1_sources1,auto_prefill,done,keep_current_noun_margin1_sources1,True,305
